date,temperature_max,temperature_min,rainfall,precipitation_hours,snowfall,wind_speed,cloud_cover,humidity,pressure
2016-12-07,25.8,23.7,17.4,24.0,0.0,15.1,99.0,93.0,1001.6
2016-12-08,26.9,23.4,8.9,19.0,0.0,9.2,98.0,89.0,1000.2
2016-12-09,25.7,23.4,14.1,16.0,0.0,10.5,99.0,93.0,1000.2
2016-12-10,26.3,23.3,11.8,20.0,0.0,7.0,91.0,91.0,1001.0
2016-12-11,27.6,23.2,20.0,14.0,0.0,10.2,96.0,87.0,1001.0
2016-12-12,27.4,23.8,15.3,19.0,0.0,10.7,98.0,88.0,1001.5
2016-12-13,25.8,24.0,114.1,24.0,0.0,9.6,100.0,90.0,1001.8
2016-12-14,26.3,23.8,28.2,19.0,0.0,11.5,100.0,90.0,1002.7
2016-12-15,25.9,23.2,17.6,24.0,0.0,13.4,98.0,92.0,1004.4
2016-12-16,24.7,23.2,90.2,22.0,0.0,20.6,100.0,93.0,1005.1
2016-12-17,24.2,23.0,67.2,24.0,0.0,20.1,100.0,91.0,1006.5
2016-12-18,26.1,23.2,37.2,24.0,0.0,20.3,84.0,91.0,1006.2
2016-12-19,26.2,23.1,11.1,24.0,0.0,17.9,75.0,90.0,1004.7
2016-12-20,27.5,23.3,6.2,23.0,0.0,16.2,52.0,88.0,1004.1
2016-12-21,26.8,23.5,7.7,18.0,0.0,14.8,52.0,91.0,1004.5
2016-12-22,27.0,23.3,2.2,13.0,0.0,13.0,54.0,85.0,1003.6
2016-12-23,26.7,23.3,10.6,24.0,0.0,19.4,64.0,88.0,1002.9
2016-12-24,26.3,23.0,9.1,23.0,0.0,20.5,87.0,88.0,1003.2
2016-12-25,26.6,23.4,14.0,24.0,0.0,21.0,100.0,87.0,1002.0
2016-12-26,28.1,24.0,117.7,17.0,0.0,26.7,99.0,84.0,996.9
2016-12-27,27.5,23.6,2.1,7.0,0.0,10.4,83.0,91.0,1001.1
2016-12-28,27.6,23.6,5.4,18.0,0.0,13.9,77.0,90.0,1002.5
2016-12-29,27.2,23.6,4.9,18.0,0.0,15.6,56.0,90.0,1004.5
2016-12-30,27.4,23.4,9.9,23.0,0.0,15.6,50.0,89.0,1005.8
2016-12-31,26.3,23.0,35.0,24.0,0.0,20.3,77.0,91.0,1005.4
2017-01-01,26.5,23.1,38.6,24.0,0.0,18.8,74.0,88.0,1005.8
2017-01-02,25.6,23.9,92.2,24.0,0.0,17.0,92.0,87.0,1005.1
2017-01-03,27.4,23.9,205.7,24.0,0.0,17.7,61.0,87.0,1004.8
2017-01-04,26.1,24.1,166.4,24.0,0.0,17.3,70.0,90.0,1004.1
2017-01-05,25.5,23.9,193.7,24.0,0.0,15.5,90.0,90.0,1003.6
2017-01-06,27.5,22.8,5.6,10.0,0.0,13.7,63.0,78.0,1003.5
2017-01-07,26.5,22.4,11.2,11.0,0.0,14.4,83.0,81.0,1002.6
2017-01-08,26.3,23.3,11.8,22.0,0.0,11.3,100.0,86.0,1002.0
2017-01-09,26.7,23.3,11.1,13.0,0.0,14.0,100.0,81.0,1002.2
2017-01-10,25.3,23.7,261.2,24.0,0.0,15.4,100.0,92.0,1002.6
2017-01-11,25.3,23.7,258.4,24.0,0.0,22.6,100.0,91.0,1003.2
2017-01-12,26.9,23.6,11.3,23.0,0.0,11.2,93.0,88.0,1002.6
2017-01-13,27.4,23.0,2.7,7.0,0.0,14.6,89.0,82.0,1002.0
2017-01-14,27.5,24.3,3.1,9.0,0.0,15.5,96.0,77.0,1002.5
2017-01-15,27.2,23.9,65.1,17.0,0.0,15.7,99.0,82.0,1004.0
2017-01-16,24.4,23.1,76.8,23.0,0.0,13.8,100.0,87.0,1005.6
2017-01-17,26.2,23.0,3.5,14.0,0.0,15.8,95.0,77.0,1007.0
2017-01-18,25.2,22.8,51.2,21.0,0.0,18.6,97.0,85.0,1008.8
2017-01-19,26.3,23.4,6.4,15.0,0.0,14.5,96.0,81.0,1007.8
2017-01-20,27.2,22.2,1.1,6.0,0.0,16.8,74.0,76.0,1007.3
2017-01-21,26.8,24.0,3.8,13.0,0.0,17.6,91.0,75.0,1008.3
2017-01-22,25.8,24.1,55.2,17.0,0.0,13.9,98.0,86.0,1008.2
2017-01-23,26.9,23.6,10.8,20.0,0.0,12.6,89.0,87.0,1007.5
2017-01-24,27.0,23.2,6.7,16.0,0.0,15.5,53.0,82.0,1008.3
2017-01-25,25.6,22.7,21.2,24.0,0.0,17.2,81.0,86.0,1008.8
2017-01-26,25.1,21.9,61.3,21.0,0.0,13.8,70.0,87.0,1007.3
2017-01-27,25.7,22.4,62.5,22.0,0.0,15.6,89.0,85.0,1006.8
2017-01-28,25.4,22.4,69.3,24.0,0.0,14.0,94.0,89.0,1005.7
2017-01-29,26.1,23.0,117.9,24.0,0.0,16.5,98.0,89.0,1004.9
2017-01-30,26.9,23.9,32.9,23.0,0.0,10.3,97.0,89.0,1003.2
2017-01-31,26.0,24.3,58.8,24.0,0.0,18.2,100.0,90.0,1003.2
2017-02-01,26.2,23.9,34.4,24.0,0.0,10.6,97.0,91.0,1004.5
2017-02-02,27.0,23.6,136.0,20.0,0.0,14.1,94.0,86.0,1005.1
2017-02-03,25.7,23.1,131.3,24.0,0.0,15.6,74.0,86.0,1005.3
2017-02-04,25.6,22.4,9.4,14.0,0.0,15.9,100.0,80.0,1004.0
2017-02-05,26.7,22.4,0.3,3.0,0.0,12.4,42.0,78.0,1001.4
2017-02-06,26.0,23.2,13.1,15.0,0.0,13.2,66.0,81.0,1001.8
2017-02-07,27.0,22.7,2.5,8.0,0.0,13.7,51.0,75.0,1003.4
2017-02-08,26.6,22.8,8.9,20.0,0.0,13.4,61.0,83.0,1003.3
2017-02-09,27.1,22.6,7.3,13.0,0.0,11.0,75.0,81.0,1003.0
2017-02-10,26.0,22.0,60.0,21.0,0.0,15.1,88.0,84.0,1005.1
2017-02-11,24.0,21.5,127.2,24.0,0.0,21.4,89.0,86.0,1008.4
2017-02-12,23.9,21.1,47.9,24.0,0.0,19.3,78.0,83.0,1010.5
2017-02-13,23.6,20.7,27.7,24.0,0.0,22.1,69.0,82.0,1011.6
2017-02-14,23.9,20.9,43.0,24.0,0.0,20.4,72.0,79.0,1013.3
2017-02-15,24.6,20.5,30.2,24.0,0.0,22.9,94.0,80.0,1011.2
2017-02-16,24.7,21.4,41.0,22.0,0.0,19.2,100.0,82.0,1009.3
2017-02-17,24.5,22.6,32.5,24.0,0.0,11.4,100.0,89.0,1008.2
2017-02-18,26.0,23.7,26.7,24.0,0.0,10.8,98.0,90.0,1007.3
2017-02-19,26.0,23.4,27.4,20.0,0.0,17.4,95.0,90.0,1006.2
2017-02-20,27.6,23.7,1.7,6.0,0.0,14.3,82.0,82.0,1005.6
2017-02-21,27.4,23.8,6.4,16.0,0.0,12.3,83.0,87.0,1007.0
2017-02-22,26.5,23.2,12.4,23.0,0.0,16.4,79.0,87.0,1006.1
2017-02-23,27.5,23.9,7.6,15.0,0.0,11.9,77.0,86.0,1006.1
2017-02-24,25.9,23.9,34.7,24.0,0.0,12.2,98.0,90.0,1006.8
2017-02-25,26.6,24.0,33.7,24.0,0.0,12.6,86.0,89.0,1005.4
2017-02-26,27.4,23.7,12.8,24.0,0.0,12.4,72.0,88.0,1005.0
2017-02-27,27.5,22.7,3.6,10.0,0.0,12.7,48.0,81.0,1006.4
2017-02-28,27.5,22.6,6.7,16.0,0.0,12.7,41.0,82.0,1005.6
2017-03-01,26.2,23.5,43.2,24.0,0.0,14.2,85.0,89.0,1004.8
2017-03-02,25.7,23.4,52.7,22.0,0.0,10.1,76.0,89.0,1004.0
2017-03-03,25.7,22.9,61.0,24.0,0.0,12.0,87.0,88.0,1003.4
2017-03-04,26.3,23.2,48.2,24.0,0.0,13.5,65.0,86.0,1002.7
2017-03-05,27.1,22.7,1.9,10.0,0.0,12.8,62.0,81.0,1003.4
2017-03-06,27.9,21.6,0.0,0.0,0.0,10.5,54.0,78.0,1003.3
2017-03-07,27.0,21.0,6.0,9.0,0.0,15.0,62.0,80.0,1003.6
2017-03-08,26.1,23.1,10.3,21.0,0.0,12.2,91.0,84.0,1004.4
2017-03-09,27.4,22.8,10.3,15.0,0.0,12.7,99.0,79.0,1004.7
2017-03-10,26.5,22.5,2.0,11.0,0.0,12.6,84.0,81.0,1004.7
2017-03-11,27.6,23.6,2.7,10.0,0.0,12.6,87.0,83.0,1004.4
2017-03-12,26.5,24.1,24.4,17.0,0.0,10.9,100.0,84.0,1004.0
2017-03-13,26.2,23.8,42.1,20.0,0.0,8.8,96.0,88.0,1003.8
2017-03-14,28.5,24.2,4.8,13.0,0.0,9.5,83.0,85.0,1004.1
2017-03-15,26.4,24.0,110.1,24.0,0.0,10.9,93.0,89.0,1005.2
2017-03-16,26.3,23.6,15.6,16.0,0.0,15.8,92.0,83.0,1005.2
2017-03-17,27.2,23.3,7.7,17.0,0.0,13.3,44.0,81.0,1006.2
2017-03-18,27.1,22.5,8.8,14.0,0.0,15.1,52.0,77.0,1007.4
2017-03-19,27.5,22.7,7.1,18.0,0.0,13.0,51.0,79.0,1006.8
